StationCode,SampleDate,CollectionTime,CollectionDepth,UnitCollectionDepth,Analyte,Unit,Result,latitude,longitude,PositionWaterColumn,Huc12_name,Huc12_number
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Titanium, Dissolved",ug/L,0.6,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Vanadium, Dissolved",ug/L,0.3,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801CJW027,7/8/2012 12:00:00 AM,12/30/1899 10:40:00 AM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,289,34.306522607,-117.47032066,Subsurface,Upper Cajon Wash,180702030301
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Chloride, Dissolved",mg/L,0.57,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,"Barium, Dissolved",ug/L,11.5,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801HNC203,7/23/2012 12:00:00 AM,12/30/1899 2:45:00 PM,0.1,m,"SpecificConductivity, Total",uS/cm,177,34.18731,-116.91927,Subsurface,Deer Creek-Santa Ana River,180702030202
801HNC203,7/23/2012 12:00:00 AM,12/30/1899 2:45:00 PM,0.1,m,"Alkalinity as CaCO3, Total",mg/L,88.2,34.18731,-116.91927,Subsurface,Deer Creek-Santa Ana River,180702030202
801HNC203,7/23/2012 12:00:00 AM,12/30/1899 2:45:00 PM,0.1,m,"Chloride, Dissolved",mg/L,3.56,34.18731,-116.91927,Subsurface,Deer Creek-Santa Ana River,180702030202
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,"Selenium, Total",ug/L,0.3,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,"Strontium, Dissolved",ug/L,78.2,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801MIC370,7/8/2012 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"Ammonia as N, Total",mg/L,0.04,34.100128875,-117.02320237,Subsurface,Mill Creek,180702030501
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,"Strontium, Total",ug/L,81.5,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,pH,none,7.3,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,"Chloride, Dissolved",mg/L,2.19,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Nitrogen, Total, Total",mg/L,0.184,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Cadmium, Total",ug/L,0.3,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Iron, Total",ug/L,15790,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Vanadium, Total",ug/L,10,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801RB8380,7/1/2013 12:00:00 AM,12/30/1899 3:03:00 PM,0.1,m,"Phosphorus as P, Total",mg/L,0.302,34.165882,-116.880191,Subsurface,Deer Creek-Santa Ana River,180702030202
801SAR168,6/19/2013 12:00:00 AM,12/30/1899 2:30:00 PM,-88,m,"Chlorophyll a, Particulate",mg/m2,6.04,34.17887,-116.84719,Not Applicable,Deer Creek-Santa Ana River,180702030202
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,"Aluminum, Dissolved",ug/L,63,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801SAR168,6/24/2013 12:00:00 AM,12/30/1899 5:56:00 PM,0.1,m,"Iron, Total",ug/L,280,34.17887,-116.84719,Subsurface,Deer Creek-Santa Ana River,180702030202
801MIC370,7/8/2012 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"Turbidity, Total",NTU,6.8,34.100128875,-117.02320237,Subsurface,Mill Creek,180702030501
801MIC370,7/8/2012 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"SpecificConductivity, Total",uS/cm,273.3,34.100128875,-117.02320237,Subsurface,Mill Creek,180702030501
801MIC370,7/8/2012 12:00:00 AM,12/30/1899 3:00:00 PM,0.1,m,"Hardness as CaCO3, Total",mg/L,171.1,34.100128875,-117.02320237,Subsurface,Mill Creek,180702030501
801CJW027,7/8/2012 12:00:00 AM,12/30/1899 10:40:00 AM,0.1,m,"SpecificConductivity, Total",uS/cm,605,34.306522607,-117.47032066,Subsurface,Upper Cajon Wash,180702030301
801CJW027,7/8/2012 12:00:00 AM,12/30/1899 10:40:00 AM,0.1,m,"Phosphorus as P, Total",mg/L,0.036,34.306522607,-117.47032066,Subsurface,Upper Cajon Wash,180702030301
801CJW027,7/8/2012 12:00:00 AM,12/30/1899 10:40:00 AM,0.1,m,"Ammonia as N, Total",mg/L,0.03,34.306522607,-117.47032066,Subsurface,Upper Cajon Wash,180702030301
801CJW027,7/8/2012 12:00:00 AM,12/30/1899 10:40:00 AM,0.1,m,pH,none,7.2,34.306522607,-117.47032066,Subsurface,Upper Cajon Wash,180702030301
801CJW027,7/8/2012 12:00:00 AM,12/30/1899 10:40:00 AM,0.1,m,"Nitrate as N, Dissolved",mg/L,6.1,34.306522607,-117.47032066,Subsurface,Upper Cajon Wash,180702030301
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Manganese, Total",ug/L,62,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Total Dissolved Solids, Total",mg/L,220,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Nitrogen, Total, Total",mg/L,1,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Potassium, Total",mg/L,2,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Iron, Total",ug/L,440,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Alkalinity as CaCO3, Total",mg/L,110,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Bicarbonate, Total",mg/L,140,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,pH,none,7.2,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Total Anions, Total",me/L,3.54,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Total Cations, Total",me/L,3.8,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Chloride, Total",mg/L,39,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Magnesium, Total",mg/L,7.6,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Nitrate as N, Total",mg/L,0.53,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Sulfate, Total",mg/L,9.9,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Calcium, Total",mg/L,37,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"ElectricalConductivity, Total",umhos/cm,380,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Zinc, Total",ug/L,6.1,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Nitrogen, Total Kjeldahl, Total",mg/L,0.48,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Sodium, Total",mg/L,28,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
628HUSV01,4/23/2015 12:00:00 AM,12/30/1899 3:00:00 PM,0.3,m,"Hardness as CaCO3, Total",mg/L,120,34.242443,-117.280112,Midcolumn,Silverwood Lake-West Fork Mojave River,180902080201
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Total Dissolved Solids, Total",mg/L,2000,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Sodium, Total",mg/L,580,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Dissolved Organic Carbon, Dissolved",mg/L,21,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Lead, Total",mg/Kg dw,4.43,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Total Solids, Total",%,45.3,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Phosphorus as P, Total",mg/Kg dw,430,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Arsenic, Total",mg/L,0.0153,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Copper, Total",mg/L,0.00156,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Phosphorus, Inorganic, Total",mg/L,0.25,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Silt, 0.0039 to <0.0625 mm",%,72.03,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Nitrogen, Total, Total",mg/Kg dw,6000,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Cadmium, Total",mg/Kg dw,0.397,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Nickel, Total",mg/L,0.00153,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Nitrogen, Total, Total",mg/L,4.2,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Potassium, Total",mg/L,35,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Total Suspended Solids, Total",mg/L,28,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Clay, <0.0039 mm",%,21.63,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Arsenic, Total",mg/Kg dw,5.13,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Copper, Total",mg/Kg dw,14.9,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Silver, Total",mg/Kg dw,0.279,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"OrthoPhosphate as P, Total",mg/L,0.041,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Sulfate, Total",mg/L,380,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Silt + Clay, <0.0625 mm",%,93.66,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Nickel, Total",mg/Kg dw,7.9,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Ammonia as N, Total",mg/Kg dw,6.8,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Nitrogen, Total Kjeldahl, Total",mg/Kg dw,5900,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Chloride, Total",mg/L,710,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Total Organic Carbon, Total",mg/L,25,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Zinc, Total",mg/Kg dw,49.5,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Selenium, Total",mg/L,0.00404,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Chlorophyll a, Particulate",mg/m3,105,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Total Organic Carbon, Total",% dw,2.8,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Calcium, Total",mg/L,37,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Magnesium, Total",mg/L,59,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 9:25:00 AM,5,m,"Nitrogen, Total Kjeldahl, Total",mg/L,4.2,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Sand, V. Fine 0.0625 to <0.125 mm",%,6.33,33.66788,-117.36949,Not Applicable,NA,NA
LEP2,4/16/2019 12:00:00 AM,12/30/1899 10:00:00 AM,5,m,"Chromium, Total",mg/Kg dw,19.5,33.66788,-117.36949,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Copper, Total",mg/L,0.0019,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Chlorophyll a, Particulate",mg/m3,82.8,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Dimethylnaphthalene, 2,6-, Total",ng/g dw,490,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Total Solids, Total",%,27.4,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Ammonia as N, Total",mg/Kg dw,20,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Chloride, Total",mg/L,710,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Total Suspended Solids, Total",mg/L,24,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Clay, <0.0039 mm",%,13.53,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Nitrogen, Total, Total",mg/Kg dw,6200,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Copper, Total",mg/Kg dw,57.4,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Nickel, Total",mg/L,0.00157,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Silt + Clay, <0.0625 mm",%,72.68,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Selenium, Total",mg/Kg dw,1.18,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Nitrogen, Total Kjeldahl, Total",mg/Kg dw,6100,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Selenium, Total",mg/L,0.00328,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"OrthoPhosphate as P, Total",mg/L,0.018,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Phosphorus, Inorganic, Total",mg/L,0.25,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Arsenic, Total",mg/Kg dw,17.7,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Total Organic Carbon, Total",% dw,3.2,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Total Dissolved Solids, Total",mg/L,2000,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Magnesium, Total",mg/L,56,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Potassium, Total",mg/L,33,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Total Organic Carbon, Total",mg/L,23,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Cadmium, Total",mg/Kg dw,1.32,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Silt, 0.0039 to <0.0625 mm",%,59.15,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Lead, Total",mg/Kg dw,19.2,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Zinc, Total",mg/Kg dw,193,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Phosphorus as P, Total",mg/Kg dw,510,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Arsenic, Total",mg/L,0.0175,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Zinc, Total",mg/L,0.00656,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Sulfate, Total",mg/L,380,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Sodium, Total",mg/L,550,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Nitrogen, Total Kjeldahl, Total",mg/L,4.1,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Silver, Total",mg/Kg dw,0.374,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Nitrogen, Total, Total",mg/L,4.1,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Calcium, Total",mg/L,36,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 11:45:00 AM,5.4,m,"Dissolved Organic Carbon, Dissolved",mg/L,21,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Sand, Fine 0.125 to <0.25 mm",%,9.49,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Sand, V. Fine 0.0625 to <0.125 mm",%,17.83,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Chromium, Total",mg/Kg dw,65.9,33.66614,-117.36596,Not Applicable,NA,NA
LEP3,4/16/2019 12:00:00 AM,12/30/1899 12:20:00 PM,5.4,m,"Nickel, Total",mg/Kg dw,29.9,33.66614,-117.36596,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Nitrogen, Total Kjeldahl, Total",mg/Kg dw,2300,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Chloride, Total",mg/L,710,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Silt, 0.0039 to <0.0625 mm",%,55,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Chromium, Total",mg/Kg dw,53.5,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Nickel, Total",mg/Kg dw,20.8,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Arsenic, Total",mg/L,0.0197,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Nickel, Total",mg/L,0.00163,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Sulfate, Total",mg/L,380,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Nitrogen, Total, Total",mg/L,3.8,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Total Dissolved Solids, Total",mg/L,2000,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Calcium, Total",mg/L,34,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Sodium, Total",mg/L,540,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Phosphorus, Inorganic, Total",mg/L,0.26,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Copper, Total",mg/Kg dw,39.9,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Potassium, Total",mg/L,33,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Sand, V. Fine 0.0625 to <0.125 mm",%,23.45,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Arsenic, Total",mg/Kg dw,13.6,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Selenium, Total",mg/Kg dw,0.953,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Ammonia as N, Total",mg/Kg dw,2.6,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"OrthoPhosphate as P, Total",mg/L,0.044,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 7:45:00 AM,2,m,"Total Organic Carbon, Total",mg/L,27,33.66975,-117.37145,Not Applicable,NA,NA
LEP1,4/16/2019 12:00:00 AM,12/30/1899 8:30:00 AM,2,m,"Cadmium, Total",mg/Kg dw,1.19,33.66975,-117.37145,Not Applicable,NA,NA
